frecuencia_hz,y11_real_s,y11_imag_s,y11_mod_s,y11_fase_deg,y12_real_s,y12_imag_s,y12_mod_s,y12_fase_deg,y21_real_s,y21_imag_s,y21_mod_s,y21_fase_deg,y22_real_s,y22_imag_s,y22_mod_s,y22_fase_deg
602.559586,9.29950561e-14,9.5924744e-08,9.592474400004507e-08,89.99994445412092,-8.06828824e-14,-8.26734004e-08,8.267340040003936e-08,-90.0000559162756,-0.741398573,6.40874604e-07,0.7413985730002769,179.9999504727803,0.74142482,-5.14132004e-07,0.7414248200001783,-3.973105990948406e-05
616.595002,9.7380437e-14,9.81591183e-08,9.81591183000483e-08,89.99994315873916,-8.44853495e-14,-8.45991112e-08,8.459911120004216e-08,-90.00005721873302,-0.741398573,6.55802491e-07,0.7413985730002901,179.99994931914318,0.74142482,-5.26107676e-07,0.7414248200001867,-4.0656515119403606e-05
630.957344,1.01973985e-13,1.00445538e-07,1.0044553800005176e-07,89.9999418323693,-8.84670213e-14,-8.65696777e-08,8.65696777000452e-08,-90.00005855152845,-0.741398573,6.71078093e-07,0.7413985730003038,179.9999481386344,0.74142482,-5.38362298e-07,0.7414248200001954,-4.1603527009466585e-05
645.654229,1.06775699e-13,1.02785215e-07,1.0278521500005546e-07,89.99994047979656,-9.26363436e-14,-8.85861445e-08,8.858614450004843e-08,-90.0000599153688,-0.741398573,6.8670951e-07,0.7413985730003181,179.999946930628,0.74142482,-5.50902367e-07,0.7414248200002046,-4.2572597654420784e-05
660.693448,1.11827214e-13,1.0517939e-07,1.0517939000005944e-07,89.99993908286218,-9.70021599e-14,-9.06495809e-08,9.06495809000519e-08,-90.00006131097696,-0.741398573,7.0270503e-07,0.7413985730003331,179.99994569448347,0.74142482,-5.63734532e-07,0.7414248200002144,-4.356424087526019e-05
676.082975,1.17073018e-13,1.07629333e-07,1.0762933300006365e-07,89.99993767693584,-1.01573731e-13,-9.27610809e-08,9.276108090005561e-08,-90.00006273909315,-0.741398573,7.19073132e-07,0.7413985730003487,179.99994442954556,0.74142482,-5.76865596e-07,0.7414248200002244,-4.457898239378087e-05
691.830971,1.22596377e-13,1.10136342e-07,1.1013634200006822e-07,89.99993622218736,-1.06360753e-13,-9.4921764e-08,9.492176400005958e-08,-90.00006420047411,-0.741398573,7.35822497e-07,0.7413985730003652,179.9999431351434,0.74142482,-5.90302522e-07,0.7414248200002349,-4.561736029624862e-05
707.945784,1.28383415e-13,1.12701747e-07,1.1270174700007312e-07,89.99993473190936,-1.11373381e-13,-9.71327759e-08,9.713277590006385e-08,-90.00006569589537,-0.741398573,7.52962005e-07,0.7413985730003823,179.9999418105907,0.74142482,-6.04052434e-07,0.7414248200002459,-4.6679925110676844e-05
724.43596,1.34420253e-13,1.15326908e-07,1.1532690800007833e-07,89.99993321841961,-1.16622247e-13,-9.93952889e-08,9.939528890006842e-08,-90.0000672261495,-0.741398573,7.70500743e-07,0.7413985730004004,179.99994045518525,0.74142482,-6.18122623e-07,0.7414248200002577,-4.7767240270494187e-05
741.310241,1.4077628e-13,1.18013217e-07,1.1801321700008397e-07,89.99993165268346,-1.22118484e-13,-1.01710503e-07,1.0171050300007331e-07,-90.00006879204732,-0.741398573,7.88448011e-07,0.7413985730004191,179.99993906820833,0.74142482,-6.32520548e-07,0.7414248200002698,-4.887988219182251e-05
758.577575,1.47395984e-13,1.20762098e-07,1.2076209800008994e-07,89.99993006772871,-1.27873751e-13,-1.04079645e-07,1.0407964500007855e-07,-90.00007039441999,-0.741398573,8.06813325e-07,0.7413985730004389,179.99993764892454,0.74142482,-6.47253844e-07,0.7414248200002825,-5.001844089170033e-05
776.247117,1.54348756e-13,1.23575008e-07,1.235750080000964e-07,89.99992843591569,-1.33900255e-13,-1.06503971e-07,1.0650397100008416e-07,-90.00007203411681,-0.741398573,8.25606421e-07,0.7413985730004596,179.99993619658147,0.74142482,-6.62330323e-07,0.7414248200002959,-5.118352006536078e-05
794.328235,1.61606839e-13,1.2645344e-07,1.264534400001033e-07,89.99992677629162,-1.4021078e-13,-1.08984767e-07,1.0898476700009019e-07,-90.00007371200726,-0.741398573,8.44837265e-07,0.7413985730004814,179.99993471040892,0.74142482,-6.77757978e-07,0.7414248200003096,-5.237573739534331e-05
812.830516,1.69225745e-13,1.29398919e-07,1.2939891900011065e-07,89.99992506953653,-1.4681871e-13,-1.11523348e-07,1.1152334800009663e-07,-90.00007542898045,-0.741398573,8.64516053e-07,0.741398573000504,179.999933189619,0.74142482,-6.9354499e-07,0.7414248200003243,-5.359572509243931e-05
831.763771,1.77205473e-13,1.32413007e-07,1.324130070001186e-07,89.99992332229334,-1.53738063e-13,-1.14121061e-07,1.1412106100010354e-07,-90.00007718594695,-0.741398573,8.84653219e-07,0.7413985730005278,179.99993163340525,0.74142482,-7.09699728e-07,0.7414248200003396,-5.484412989569203e-05
851.138038,1.85546023e-13,1.35497302e-07,1.3549730200012702e-07,89.99992154084349,-1.60983515e-13,-1.16779282e-07,1.1677928200011095e-07,-90.00007898383876,-0.741398573,9.05259439e-07,0.7413985730005527,179.99993004094276,0.74142482,-7.26230758e-07,0.7414248200003556,-5.612161376789806e-05
870.96359,1.94316785e-13,1.3865344e-07,1.3865344000013613e-07,89.999919702449,-1.68570434e-13,-1.19499421e-07,1.194994210001189e-07,-90.0000808236085,-0.741398573,9.2634564e-07,0.7413985730005787,179.99992841138697,0.74142482,-7.43146845e-07,0.7414248200003724,-5.7428854050163184e-05
891.250938,2.03462247e-13,1.41883093e-07,1.4188309300014587e-07,89.99991783708829,-1.76514914e-13,-1.2228292e-07,1.222829200001274e-07,-90.00008270623235,-0.741398573,9.47923002e-07,0.741398573000606,179.99992674387397,0.74142482,-7.60456959e-07,0.74142482000039,-5.876654392556997e-05
912.010839,2.13024043e-13,1.45187975e-07,1.4518797500015626e-07,89.99991593395666,-1.84833805e-13,-1.25131255e-07,1.2513125500013651e-07,-90.00008463270778,-0.741398573,9.70002965e-07,0.7413985730006345,179.99992503751957,0.74142482,-7.78170277e-07,0.7414248200004082,-6.013539257373367e-05
933.254301,2.23085439e-13,1.48569838e-07,1.4856983800016748e-07,89.99991396736849,-1.93544754e-13,-1.28045936e-07,1.2804593600014623e-07,-90.00008660405709,-0.741398573,9.92597237e-07,0.7413985730006645,179.9999232914191,0.74142482,-7.96296191e-07,0.7414248200004275,-6.153612578902571e-05
954.992586,2.33604802e-13,1.52030474e-07,1.5203047400017946e-07,89.99991196127411,-2.02666237e-13,-1.31028509e-07,1.3102850900015672e-07,-90.00008862132462,-0.741398573,1.0157178e-06,0.7413985730006957,179.99992150464644,0.74142482,-8.14844312e-07,0.7414248200004477,-6.29694862896854e-05
977.237221,2.44609888e-13,1.55571718e-07,1.555717180001923e-07,89.99990991219748,-2.12217603e-13,-1.34080555e-07,1.3408055500016795e-07,-90.0000906855807,-0.741398573,1.0393769e-06,0.7413985730007284,179.99991967625533,0.74142482,-8.33824475e-07,0.7414248200004688,-6.443623410420963e-05
1000.0,2.56156207e-13,1.59195449e-07,1.591954490002061e-07,89.9999078072291,-2.2221911e-13,-1.37203693e-07,1.3720369300017996e-07,-90.00009279791857,-0.741398573,1.0635871e-06,0.7413985730007628,179.9999178052748,0.74142482,-8.53246742e-07,0.7414248200004909,-6.593714680318667e-05
1023.29299,2.68202127e-13,1.62903588e-07,1.6290358800022076e-07,89.99990566905173,-2.32691974e-13,-1.40399577e-07,1.403995770001928e-07,-90.00009495946014,-0.741398573,1.08836123e-06,0.7413985730007988,179.9999158907134,0.74142482,-8.73121412e-07,0.7414248200005141,-6.747302027207559e-05
1047.12855,2.80844792e-13,1.666981e-07,1.6669810000023655e-07,89.99990347087773,-2.43658409e-13,-1.43669904e-07,1.4366990400020663e-07,-90.00009717134968,-0.741398573,1.11371242e-06,0.7413985730008364,179.99991393155642,0.74142482,-8.93459022e-07,0.7414248200005383,-6.904466878848404e-05
1071.51931,2.94084201e-13,1.70580997e-07,1.705809970002535e-07,89.99990122121552,-2.55141676e-13,-1.47016406e-07,1.4701640600022138e-07,-90.00009943476114,-0.741398573,1.13965411e-06,0.7413985730008757,179.99991192676518,0.74142482,-9.14270356e-07,0.7414248200005636,-7.065292571766984e-05
1096.4782,3.07934234e-13,1.74554339e-07,1.7455433900027163e-07,89.9998989235554,-2.67166133e-13,-1.50440858e-07,1.504408580002372e-07,-90.00010175089436,-0.741398573,1.16620007e-06,0.7413985730009172,179.9999098752756,0.74142482,-9.35566448e-07,0.7414248200005902,-7.229864374437472e-05
1122.01845,3.224504e-13,1.78620232e-07,1.7862023200029102e-07,89.99989656800456,-2.79757285e-13,-1.53945075e-07,1.539450750002542e-07,-90.00010412097768,-0.741398573,1.19336436e-06,0.7413985730009605,179.999907776001,0.74142482,-9.5735859e-07,0.741424820000618,-7.398269549104777e-05
1148.15362,3.37660455e-13,1.82780831e-07,1.8278083100031186e-07,89.9998941545518,-2.9294184e-13,-1.57530917e-07,1.5753091700027237e-07,-90.00010654626657,-0.741398573,1.22116138e-06,0.7413985730010056,179.99990562782864,0.74142482,-9.79658337e-07,0.7414248200006471,-7.570597390423514e-05
1174.89755,3.535644e-13,1.87038344e-07,1.8703834400033414e-07,89.99989169200565,-3.06747763e-13,-1.61200283e-07,1.6120028300029186e-07,-90.00010902804802,-0.741398573,1.24960589e-06,0.741398573001053,179.99990342961783,0.74142482,-1.00247751e-06,0.7414248200006776,-7.74693924864139e-05
1202.26443,3.70231623e-13,1.91395027e-07,1.9139502700035808e-07,89.99988916791742,-3.2120434e-13,-1.6495512e-07,1.649551200003127e-07,-90.00011156763757,-0.741398573,1.27871295e-06,0.7413985730011027,179.99990118020466,0.74142482,-1.02582821e-06,0.7414248200007095,-7.927388637788308e-05
1230.26877,3.8768988e-13,1.9585319e-07,1.958531900003837e-07,89.99988658344608,-3.36342234e-13,-1.68797419e-07,1.687974190003351e-07,-90.00011416638118,-0.741398573,1.308498e-06,0.7413985730011546,179.999898878396,0.74142482,-1.04972282e-06,0.7414248200007432,-8.112041251131952e-05
1258.92541,4.05939171e-13,2.00415196e-07,2.004151960004111e-07,89.99988394791562,-3.52193555e-13,-1.72729215e-07,1.7272921500035906e-07,-90.00011682565844,-0.741398573,1.33897683e-06,0.741398573001209,179.99989652297154,0.74142482,-1.07417401e-06,0.741424820000778,-8.30099499981676e-05
1288.24955,4.25076641e-13,2.05083466e-07,2.0508346600044054e-07,89.99988124299841,-3.68791926e-13,-1.76752596e-07,1.7675259600038475e-07,-90.00011954687714,-0.741398573,1.37016561e-06,0.7413985730012661,179.9998941126817,0.74142482,-1.09919473e-06,0.7414248200008148,-8.494349958769375e-05
1318.25674,4.45102288e-13,2.09860474e-07,2.0986047400047198e-07,89.99987847886709,-3.86172554e-13,-1.80869693e-07,1.8086969300041227e-07,-90.00012233148153,-0.741398573,1.40208086e-06,0.7413985730013257,179.99989164624975,0.74142482,-1.12479827e-06,0.7414248200008531,-8.69220883036624e-05
1348.96288,4.66099381e-13,2.14748752e-07,2.1474875200050585e-07,89.99987564292171,-4.04372306e-13,-1.85082689e-07,1.8508268900044175e-07,-90.0001251809481,-0.741398573,1.43473952e-06,0.7413985730013882,179.9998891223666,0.74142482,-1.15099818e-06,0.7414248200008934,-8.89467632621013e-05
1380.38426,4.88054042e-13,2.19750893e-07,2.1975089300054197e-07,89.99987274938273,-4.23429786e-13,-1.89393819e-07,1.893938190004733e-07,-90.00012809678682,-0.741398573,1.4681589e-06,0.7413985730014536,179.99988653969447,0.74142482,-1.17780838e-06,0.7414248200009355,-9.101860017187437e-05
1412.53754,5.11063414e-13,2.24869549e-07,2.2486954900058075e-07,89.99986978327294,-4.43385417e-13,-1.93805367e-07,1.9380536700050718e-07,-90.0001310805448,-0.741398573,1.50235671e-06,0.7413985730015221,179.99988389686473,0.74142482,-1.20524306e-06,0.7414248200009795,-9.313869560688813e-05
1445.43977,5.35141376e-13,2.30107434e-07,2.3010743400062227e-07,89.99986675205685,-4.64281528e-13,-1.98319674e-07,1.9831967400054345e-07,-90.00013413380289,-0.741398573,1.5373511e-06,0.7413985730015938,179.9998811924748,0.74142482,-1.23331677e-06,0.7414248200010258,-9.530817396110597e-05
1479.10839,5.60357316e-13,2.35467324e-07,2.3546732400066673e-07,89.99986364940715,-4.86162442e-13,-2.02939133e-07,2.0293913300058233e-07,-90.00013725818019,-0.741398573,1.5731606e-06,0.741398573001669,179.9998784250926,0.74142482,-1.26204441e-06,0.741424820001074,-9.752818667576873e-05
1513.56125,5.86766746e-13,2.40952063e-07,2.4095206300071444e-07,89.99986047325062,-5.09074572e-13,-2.07666193e-07,2.0766619300062396e-07,-90.00014045533368,-0.741398573,1.60980422e-06,0.7413985730017476,179.99987559324904,0.74142482,-1.2914412e-06,0.7414248200011248,-9.979990992105663e-05
1548.81662,6.14425177e-13,2.46564557e-07,2.465645570007656e-07,89.99985722210079,-5.33066517e-13,-2.1250336e-07,2.1250336000066856e-07,-90.0001437269586,-0.741398573,1.64730138e-06,0.74139857300183,179.99987269544332,0.74142482,-1.32152273e-06,0.7414248200011777,-0.00010212454845998606
1584.89319,6.43374243e-13,2.52307784e-07,2.523077840008203e-07,89.99985389817077,-5.58189168e-13,-2.17453199e-07,2.174531990007164e-07,-90.00014707478964,-0.741398573,1.68567196e-06,0.7413985730019163,179.99986973013915,0.74142482,-1.35230495e-06,0.7414248200012332,-0.00010450333487563028
1621.8101,6.73697209e-13,2.58184787e-07,2.5818478700087896e-07,89.99985049465077,-5.84495813e-13,-2.22518334e-07,2.2251833400076768e-07,-90.00015050060202,-0.741398573,1.7249363e-06,0.7413985730020066,179.99986669576458,0.74142482,-1.38380418e-06,0.7414248200012913,-0.00010693753034389868
1659.58691,7.05463465e-13,2.64198683e-07,2.6419868300094183e-07,89.99984700877883,-6.12042252e-13,-2.27701452e-07,2.2770145200082256e-07,-90.00015400621128,-0.741398573,1.76511523e-06,0.7413985730021011,179.99986359070988,0.74142482,-1.41603712e-06,0.7414248200013522,-0.00010942842540631625
1698.24365,7.38700767e-13,2.70352661e-07,2.703526610010092e-07,89.99984344731021,-6.40886915e-13,-2.330053e-07,2.3300530000088133e-07,-90.00015759347694,-0.741398573,1.80623004e-06,0.7413985730022002,179.99986041332977,0.74142482,-1.44902086e-06,0.741424820001416,-0.00011197734074280279
1737.80083,7.73520137e-13,2.76649984e-07,2.7664998400108137e-07,89.99983979959595,-6.71090985e-13,-2.38432691e-07,2.384326910009444e-07,-90.00016126430042,-0.741398573,1.84830255e-06,0.7413985730023039,179.99985716193797,0.74142482,-1.4827729e-06,0.7414248200014827,-0.00011458562871723177
1778.27941,8.09977085e-13,2.83093989e-07,2.8309398900115873e-07,89.99983606763027,-7.02718529e-13,-2.43986502e-07,2.4398650200101196e-07,-90.00016502062847,-0.741398573,1.89135504e-06,0.7413985730024124,179.9998538348126,0.74142482,-1.51731111e-06,0.7414248200015524,-0.00011725467028631282
1819.70086,8.48127124e-13,2.89688096e-07,2.896880960012415e-07,89.9998322537054,-7.35836633e-13,-2.49669678e-07,2.496696780010843e-07,-90.0001688644525,-0.741398573,1.93541036e-06,0.7413985730025262,179.9998504301879,0.74142482,-1.55265383e-06,0.7414248200016257,-0.0001199858827273853
1862.08714,8.88095153e-13,2.96435798e-07,2.964357980013303e-07,89.99982834696614,-7.70515545e-13,-2.55485231e-07,2.5548523100116184e-07,-90.00017279781146,-0.741398573,1.98049186e-06,0.7413985730026452,179.9998469462593,0.74142482,-1.58881978e-06,0.7414248200017023,-0.0001227807126834041
1905.46072,9.29964439e-13,3.03340675e-07,3.033406750014255e-07,89.9998243458862,-8.06828824e-13,-2.61436247e-07,2.614362470012449e-07,-90.00017682278926,-0.741398573,2.02662344e-06,0.7413985730027698,179.99984338117986,0.74142482,-1.62582815e-06,0.7414248200017826,-0.00012564064311795393
1949.8446,9.7380437e-13,3.10406387e-07,3.104063870015275e-07,89.9998202521507,-8.44853495e-13,-2.6752588e-07,2.67525880001334e-07,-90.00018094152075,-0.741398573,2.07382957e-06,0.7413985730029004,179.99983973305842,0.74142482,-1.66369855e-06,0.7414248200018666,-0.00012856718945135232
1995.26231,1.01967046e-12,3.1763668e-07,3.1763668000163663e-07,89.99981607031704,-8.84670213e-13,-2.73757358e-07,2.7375735800142946e-07,-90.00018515619028,-0.741398573,2.12213526e-06,0.7413985730030371,179.99983599996224,0.74142482,-1.70245107e-06,0.7414248200019544,-0.00013156190419732596
2041.73794,1.06774312e-12,3.25035389e-07,3.250353890017538e-07,89.99981178303517,-9.26363436e-13,-2.80133986e-07,2.8013398600153166e-07,-90.00018946903207,-0.741398573,2.17156614e-06,0.7413985730031802,179.99983217991067,0.74142482,-1.74210625e-06,0.7414248200020467,-0.00013462637464467265
2089.29613,1.11807785e-12,3.32606436e-07,3.326064360018792e-07,89.99980739656532,-9.70021599e-13,-2.86659145e-07,2.866591450016412e-07,-90.00019388233248,-0.741398573,2.22214842e-06,0.7413985730033302,179.9998282708781,0.74142482,-1.78268512e-06,0.7414248200021432,-0.00013776222594837854
2137.96209,1.17075794e-12,3.40353835e-07,3.403538350020136e-07,89.99980291249312,-1.01573731e-12,-2.93336294e-07,2.933362940017586e-07,-90.0001983984326,-0.741398573,2.2739089e-06,0.7413985730034871,179.99982427079345,0.74142482,-1.82420919e-06,0.7414248200022441,-0.00014097112035683885
2187.76162,1.22593602e-12,3.48281694e-07,3.482816940021576e-07,89.99979832141308,-1.06360753e-12,-3.00168974e-07,3.0016897400188434e-07,-90.0002030197249,-0.741398573,2.32687505e-06,0.7413985730036513,179.99982017753382,0.74142482,-1.86670048e-06,0.7414248200023499,-0.00014425475953019613
2238.72114,1.28372313e-12,3.56394217e-07,3.563942170023119e-07,89.9997936220233,-1.11373381e-12,-3.07160807e-07,3.0716080700201914e-07,-90.00020774866246,-0.741398573,2.38107493e-06,0.7413985730038235,179.99981598893072,0.74142482,-1.91018152e-06,0.7414248200024606,-0.00014761488454033989
2290.86765,1.3442164e-12,3.64695705e-07,3.646957050024773e-07,89.99978881592129,-1.16622247e-12,-3.14315502e-07,3.1431550200216355e-07,-90.00021258775045,-0.741398573,2.43653729e-06,0.7413985730040037,179.9998117027623,0.74142482,-1.95467536e-06,0.7414248200025766,-0.00015105327664368634
2344.22882,1.40756851e-12,3.73190559e-07,3.731905590026544e-07,89.99978389663657,-1.22118484e-12,-3.2163685e-07,3.216368500023183e-07,-90.00021753955536,-0.741398573,2.49329153e-06,0.7413985730041923,179.99980731675652,0.74142482,-2.0002056e-06,0.7414248200026979,-0.0001545717595995161
2398.83292,1.47389045e-12,3.81883284e-07,3.8188328400284426e-07,89.99977886515126,-1.27873751e-12,-3.29128735e-07,3.291287350024841e-07,-90.0002226067026,-0.741398573,2.55136775e-06,0.74139857300439,179.99980282858724,0.74142482,-2.04679637e-06,0.7414248200028252,-0.00015817219812441587
2454.70892,1.54336266e-12,3.90778488e-07,3.907784880030477e-07,89.99977371280818,-1.33900255e-12,-3.36795128e-07,3.367951280026617e-07,-90.00022779187849,-0.741398573,2.61079674e-06,0.7413985730045968,179.99979823587498,0.74142482,-2.09447238e-06,0.7414248200029584,-0.0001618565017561748
2511.88643,1.61608227e-12,3.99880889e-07,3.998808890032656e-07,89.99976844431438,-1.4021078e-12,-3.44640094e-07,3.4464009400285214e-07,-90.00023309783383,-0.741398573,2.67161001e-06,0.7413985730048135,179.99979353618465,0.74142482,-2.14325891e-06,0.7414248200030978,-0.00016562662408100542
2570.39578,1.69225745e-12,4.09195311e-07,4.091953110034992e-07,89.99976304906941,-1.4681871e-12,-3.52667793e-07,3.52667793003056e-07,-90.00023852737912,-0.741398573,2.7338398e-06,0.7413985730050403,179.9997887270247,0.74142482,-2.19318183e-06,0.7414248200032437,-0.00016948456427910236
2630.26799,1.77201309e-12,4.18726694e-07,4.1872669400374946e-07,89.99975752949895,-1.53738063e-12,-3.60882482e-07,3.6088248200327467e-07,-90.00024408339557,-0.741398573,2.79751911e-06,0.7413985730052778,179.99978380584488,0.74142482,-2.24426759e-06,0.7414248200033966,-0.00017343236635186278
2691.5348,1.85552962e-12,4.28480092e-07,4.2848009200401763e-07,89.99975188108394,-1.60983515e-12,-3.69288514e-07,3.692885140035089e-07,-90.00024976882928,-0.741398573,2.8626817e-06,0.7413985730055266,179.99977877003616,0.74142482,-2.2965433e-06,0.7414248200035566,-0.0001774721253041214
2754.2287,1.94297356e-12,4.38460676e-07,4.38460676004305e-07,89.99974610223725,-1.68570434e-12,-3.77890349e-07,3.7789034900375977e-07,-90.00025558669186,-0.741398573,2.92936212e-06,0.7413985730057872,179.99977361692854,0.74142482,-2.35003667e-06,0.7414248200037242,-0.00018160598250747432
2818.38293,2.03455308e-12,4.48673737e-07,4.486737370046129e-07,89.99974018692188,-1.76514914e-12,-3.86692546e-07,3.866925460040287e-07,-90.000261540071,-0.741398573,2.99759573e-06,0.7413985730060598,179.99976834378933,0.74142482,-2.40477605e-06,0.7414248200038999,-0.00018583612879139637
2884.0315,2.13042084e-12,4.59124691e-07,4.591246910049428e-07,89.99973413731584,-1.84833805e-12,-3.95699772e-07,3.956997720043168e-07,-90.0002676321213,-0.741398573,3.06741871e-06,0.7413985730063454,179.99976294782257,0.74142482,-2.46079048e-06,0.7414248200040836,-0.000190164808307138
2951.20923,2.23084051e-12,4.69819078e-07,4.698190780052964e-07,89.99972794262308,-1.93544754e-12,-4.04916804e-07,4.049168040046256e-07,-90.00027386607427,-0.741398573,3.13886807e-06,0.7413985730066446,179.99975742616806,0.74142482,-2.51810966e-06,0.7414248200042761,-0.00019459431620938715
3019.95172,2.33597863e-12,4.80762571e-07,4.807625710056751e-07,89.99972160537321,-2.02666237e-12,-4.14348528e-07,4.1434852800495637e-07,-90.00028024523428,-0.741398573,3.2119817e-06,0.7413985730069577,179.99975177589764,0.74142482,-2.57676397e-06,0.7414248200044776,-0.00019912700020182795
3090.29543,2.44605725e-12,4.91960969e-07,4.919609690060809e-07,89.99971512220338,-2.12217603e-12,-4.23999945e-07,4.2399994500531084e-07,-90.00028677298509,-0.741398573,3.28679836e-06,0.7413985730072856,179.9997459940159,0.74142482,-2.63678451e-06,0.7414248200046887,-0.0002037652636282582
3162.27766,2.56134003e-12,5.03420213e-07,5.034202130065159e-07,89.99970848613182,-2.2221911e-12,-4.33876173e-07,4.338761730056907e-07,-90.00029345278497,-0.741398573,3.36335773e-06,0.7413985730076288,179.99974007745638,0.74142482,-2.69820311e-06,0.7414248200049096,-0.00020851156624536864
3235.93657,2.68204903e-12,5.15146376e-07,5.151463760069819e-07,89.99970169626145,-2.32691974e-12,-4.43982447e-07,4.439824470060977e-07,-90.00030028817866,-0.741398573,3.4417004e-06,0.7413985730079885,179.99973402308225,0.74142482,-2.76105233e-06,0.741424820005141,-0.0002133684242227431
3311.31121,2.80844792e-12,5.27145676e-07,5.271456760074812e-07,89.9996947481121,-2.43658409e-12,-4.54324127e-07,4.543241270065338e-07,-90.00030728278885,-0.741398573,3.5218679e-06,0.7413985730083649,179.99972782768404,0.74142482,-2.82536551e-06,0.7414248200053833,-0.000218338414006755
3388.44156,2.94080038e-12,5.39424476e-07,5.394244760080161e-07,89.9996876384783,-2.55141676e-12,-4.64906695e-07,4.64906695007001e-07,-90.00031444032469,-0.741398573,3.60390274e-06,0.7413985730087591,179.99972148797653,0.74142482,-2.89117672e-06,0.741424820005637,-0.00022342416845667096
3467.3685,3.07941173e-12,5.51989287e-07,5.519892870085895e-07,89.99968036101485,-2.67166133e-12,-4.75735763e-07,4.7573576300750183e-07,-90.0003217645811,-0.741398573,3.68784842e-06,0.741398573009172,179.999715000598,0.74142482,-2.95852088e-06,0.7414248200059026,-0.00022862838611800262
3548.13389,3.22453175e-12,5.64846769e-07,5.648467690092039e-07,89.99967291649645,-2.79757285e-12,-4.86817073e-07,4.868170730080383e-07,-90.0003292594407,-0.741398573,3.77374944e-06,0.7413985730096043,179.9997083621095,0.74142482,-3.02743368e-06,0.7414248200061808,-0.00023395382504027228
3630.78055,3.37650741e-12,5.7800374e-07,5.780037400098622e-07,89.99966529693374,-2.9294184e-12,-4.98156499e-07,4.981564990086132e-07,-90.00033692887895,-0.741398573,3.86165136e-06,0.7413985730100568,179.9997015689901,0.74142482,-3.09795167e-06,0.7414248200064723,-0.00023940330973202677
3715.35229,3.535644e-12,5.91467177e-07,5.914671770105675e-07,89.99965750004914,-3.06747763e-12,-5.09760054e-07,5.097600540092293e-07,-90.0003447769604,-0.741398573,3.95160078e-06,0.7413985730105308,179.99969461763854,0.74142482,-3.17011224e-06,0.7414248200067771,-0.00024497972961527866
3801.89396,3.70226072e-12,6.05244217e-07,6.052442170113233e-07,89.99964952343542,-3.2120434e-12,-5.21633891e-07,5.216338910098893e-07,-90.00035280784782,-0.741398573,4.04364538e-06,0.7413985730110272,179.99968750437006,0.74142482,-3.24395364e-06,0.7414248200070965,-0.00025068604057106535
3890.45145,3.87676002e-12,6.19342166e-07,6.193421660121332e-07,89.99964135820306,-3.36342234e-12,-5.33784306e-07,5.337843060105966e-07,-90.00036102579757,-0.741398573,4.13783398e-06,0.7413985730115469,179.9996802254118,0.74142482,-3.31951502e-06,0.741424820007431,-0.0002565252680305661
3981.07171,4.05944722e-12,6.33768498e-07,6.337684980130009e-07,89.99963300606832,-3.52193555e-12,-5.46217739e-07,5.462177390113545e-07,-90.00036943516902,-0.741398573,4.23421652e-06,0.741398573012091,179.9996727769044,0.74142482,-3.39683646e-06,0.7414248200077812,-0.00026250050929344036
4073.80278,4.25076641e-12,6.48530863e-07,6.485308630139307e-07,89.99962445738689,-3.68791926e-12,-5.58940785e-07,5.589407850121665e-07,-90.00037804041939,-0.741398573,4.33284409e-06,0.7413985730126609,179.9996651548996,0.74142482,-3.47595895e-06,0.741424820008148,-0.000268614931982269
4168.69383,4.45110615e-12,6.63637087e-07,6.636370870149272e-07,89.99961570924599,-3.86172554e-12,-5.71960188e-07,5.719601880130366e-07,-90.00038684611224,-0.741398573,4.43376899e-06,0.7413985730132575,179.99965735535554,0.74142482,-3.55692443e-06,0.7414248200085319,-0.00027487177713367153
4265.79519,4.66086891e-12,6.79095181e-07,6.790951810159945e-07,89.99960675892736,-4.04372306e-12,-5.85282853e-07,5.85282853013969e-07,-90.00039585691546,-0.741398573,4.53704474e-06,0.7413985730138823,179.99964937413625,0.74142482,-3.63977585e-06,0.7414248200089341,-0.0002812743638349827
4365.15832,4.88054042e-12,6.9491334e-07,6.949133400171387e-07,89.99959759821591,-4.23429786e-12,-5.98915842e-07,5.989158420149681e-07,-90.00040507760785,-0.741398573,4.64272609e-06,0.7413985730145366,179.99964120701054,0.74142482,-3.72455712e-06,0.7414248200093551,-0.00028782608536035494
4466.83592,5.11055087e-12,7.11099951e-07,7.110999510183642e-07,89.99958822526226,-4.43385417e-12,-6.12866384e-07,6.128663840160386e-07,-90.00041451307749,-0.741398573,4.75086907e-06,0.7413985730152217,179.99963284964844,0.74142482,-3.8113132e-06,0.741424820009796,-0.00029453041612577353
4570.8819,5.35139988e-12,7.27663597e-07,7.276635970196777e-07,89.99957863409841,-4.64281528e-12,-6.27141876e-07,6.271418760171856e-07,-90.00042416832741,-0.741398573,4.86153103e-06,0.741398573015939,179.99962429761788,0.74142482,-3.90009008e-06,0.7414248200102577,-0.0003013909101434971
4677.35141,5.60358704e-12,7.44613059e-07,7.446130590210847e-07,89.99956882049861,-4.86162442e-12,-6.41749886e-07,6.417498860184148e-07,-90.00043404847733,-0.741398573,4.97477063e-06,0.7413985730166902,179.99961554638557,0.74142482,-3.99093485e-06,0.7414248200107411,-0.0003084112064315136
