indice,b_scipy_float64,b_cmsis_float32_equivalente
2057,-8.61345572672643479e-04,-8.61345557495951653e-04
2058,-1.18523766980902336e-03,-1.18523766286671162e-03
2059,-1.39296838262411345e-03,-1.39296834822744131e-03
2060,-1.46426653399552497e-03,-1.46426656283438206e-03
2061,-1.39222598889148690e-03,-1.39222596772015095e-03
2062,-1.18397464266899112e-03,-1.18397467304021120e-03
2063,-8.59969123746560558e-04,-8.59969120938330889e-04
2064,-4.51985003492514617e-04,-4.51984989922493696e-04
2065,8.97023381300632113e-17,8.97023375963371052e-17
2066,4.51724052378491871e-04,4.51724044978618622e-04
2067,8.58976413406408509e-04,8.58976389281451702e-04
2068,1.18192514283969115e-03,1.18192518129944801e-03
2069,1.38901359733589920e-03,1.38901360332965851e-03
2070,1.46004448388368136e-03,1.46004452835768461e-03
2071,1.38815001175153106e-03,1.38815003447234631e-03
2072,1.18045593318062280e-03,1.18045590352267027e-03
2073,8.57375266423580310e-04,8.57375271152704954e-04
2074,4.50601706298367304e-04,4.50601713964715600e-04
2075,5.53397351691762391e-17,5.53397362472796882e-17
2076,-4.50301559935250791e-04,-4.50301566161215305e-04
2077,-8.56233449485660253e-04,-8.56233469676226377e-04
2078,-1.17809859532430963e-03,-1.17809860967099667e-03
2079,-1.38445511394015455e-03,-1.38445512857288122e-03
2080,-1.45518827504290322e-03,-1.45518826320767403e-03
2081,-1.38347149915341852e-03,-1.38347153551876545e-03
2082,-1.17642518114299171e-03,-1.17642513941973448e-03
2083,-8.54409760056505999e-04,-8.54409765452146530e-04
2084,-4.49023219617250601e-04,-4.49023209512233734e-04
2085,2.40893420867376921e-17,2.40893423959489340e-17
2086,4.48684281724025323e-04,4.48684295406565070e-04
2087,8.53120372344549037e-04,8.53120349347591400e-04
2088,1.17376317602323503e-03,1.17376318667083979e-03
2089,1.37929906490739354e-03,1.37929909396916628e-03
2090,1.44970443924165976e-03,1.44970440305769444e-03
2091,1.37819674266008766e-03,1.37819675728678703e-03
2092,1.17188780597707732e-03,1.17188785225152969e-03
2093,8.51076591044297578e-04,8.51076561957597733e-04
2094,4.47251664918196692e-04,4.47251659352332354e-04
2095,5.07618921143324925e-18,5.07618904355621684e-18
2096,-4.46874390471210532e-04,-4.46874386398121715e-04
2097,-8.49641363371863895e-04,-8.49641335662454367e-04
2098,-1.16892470692419865e-03,-1.16892473306506872e-03
2099,-1.37355237277721198e-03,-1.37355236802250147e-03
2100,-1.44360033753399117e-03,-1.44360028207302094e-03
2101,-1.37233282114187236e-03,-1.37233280111104250e-03
2102,-1.16684989563461982e-03,-1.16684986278414726e-03
2103,-8.47380230622163952e-04,-8.47380259074270725e-04
2104,-4.45289418096952267e-04,-4.45289420895278454e-04
2105,-1.78182330375747243e-17,-1.78182330549169900e-17
2106,4.44874312379647265e-04,4.44874312961474061e-04
2107,8.45801085182380655e-04,8.45801085233688354e-04
2108,1.16358967108547888e-03,1.16358965169638395e-03
2109,1.36722273570887422e-03,1.36722275055944920e-03
2110,1.43688414489688923e-03,1.43688416574150324e-03
2111,1.36588758600813620e-03,1.36588758323341608e-03
2112,1.16131819389546495e-03,1.16131815593689680e-03
2113,8.43325625537638093e-04,8.43325629830360413e-04
2114,4.43139104522095244e-04,4.43139113485813141e-04
2115,-2.46170151303505267e-17,-2.46170157979475363e-17
2116,-4.42686722072943562e-04,-4.42686723545193672e-04
2117,-8.41604671897561922e-04,-8.41604662127792835e-04
2118,-1.15776519913125299e-03,-1.15776516031473875e-03
2119,-1.36031861144503274e-03,-1.36031862348318100e-03
2120,-1.42956483320468919e-03,-1.42956478521227837e-03
2121,-1.35886964485729686e-03,-1.35886960197240114e-03
2122,-1.15530008633053858e-03,-1.15530006587505341e-03
2123,-8.38918187752328679e-04,-8.38918203953653574e-04
2124,-4.40803593571653229e-04,-4.40803589299321175e-04
2125,1.00151455646865271e-16,1.00151455147674362e-16
2126,4.40314537031391334e-04,4.40314528532326221e-04
2127,8.37057718471056946e-04,8.37057712487876415e-04
2128,1.15145905442372342e-03,1.15145905874669552e-03
2129,1.35284919973276238e-03,1.35284918360412121e-03
2130,1.42165215258409404e-03,1.42165215220302343e-03
2131,1.35128834359455317e-03,1.35128828696906567e-03
2132,1.14880358495975739e-03,1.14880362525582314e-03
2133,8.34163783205752276e-04,8.34163802210241556e-04
2134,4.38285992675192489e-04,4.38285991549491882e-04
2135,8.28766935306346875e-17,8.28766946444557369e-17
2136,-4.37760911538327821e-04,-4.37760900240391493e-04
2137,-8.32166269080473792e-04,-8.32166289910674095e-04
2138,-1.14467961696399726e-03,-1.14467961248010397e-03
2139,-1.34482442324607935e-03,-1.34482444263994694e-03
2140,-1.41315661120426173e-03,-1.41315662767738104e-03
2141,-1.34315374706295157e-03,-1.34315376635640860e-03
2142,-1.14183731165317629e-03,-1.14183733239769936e-03
2143,-8.29068719663409023e-04,-8.29068711027503014e-04
2144,-4.35589640880876315e-04,-4.35589638072997332e-04
2145,5.56751150042275095e-17,5.56751182810005384e-17
2146,4.35029230151949228e-04,4.35029243817552924e-04
2147,8.26936804622273119e-04,8.26936797238886356e-04
2148,1.13743586605668102e-03,1.13743590191006660e-03
2149,1.33625490706879295e-03,1.33625487796962261e-03
2150,1.40408945355074868e-03,1.40408950392156839e-03
2151,1.33447661824246853e-03,1.33447663392871618e-03
2152,1.13441048031635958e-03,1.13441050052642822e-03
2153,8.23639733688930390e-04,8.23639740701764822e-04
2154,4.32718101958598370e-04,4.32718108640983701e-04
2155,4.52442697306353193e-17,4.52442681863109028e-17
2156,-4.32123100720668320e-04,-4.32123109931126237e-04
2157,-8.21376229340610811e-04,-8.21376219391822815e-04
2158,-1.12973736179110989e-03,-1.12973735667765141e-03
2159,-1.32715195678547847e-03,-1.32715201471000910e-03
2160,-1.39446263725035162e-03,-1.39446265529841185e-03
2161,-1.32526839607087390e-03,-1.32526841480284929e-03
2162,-1.12653287791106087e-03,-1.12653290852904320e-03
2163,-8.17883976770794391e-04,-8.17883992567658424e-04
2164,-4.29675157065084810e-04,-4.29675157647579908e-04
2165,1.30662291071457721e-16,1.30662296591823506e-16
2166,4.29046346959864957e-04,4.29046340286731720e-04
2167,8.15491856628225062e-04,8.15491832327097654e-04
2168,1.12159422538572859e-03,1.12159422133117914e-03
2169,1.31752753524652807e-03,1.31752749439328909e-03
2170,1.38428880850106017e-03,1.38428877107799053e-03
2171,1.31554117195099092e-03,1.31554121617227793e-03
2172,1.11821484435903036e-03,1.11821480095386505e-03
2173,8.11809000644659814e-04,8.11808975413441658e-04
2174,4.26464796984019838e-04,4.26464801421388984e-04
2175,1.17884822463004518e-16,1.17884817817382186e-16
2176,-4.25803000612970655e-04,-4.25803009420633316e-04
2177,-8.09291394035889381e-04,-8.09291377663612366e-04
2178,-1.11301711845029883e-03,-1.11301708966493607e-03
2179,-1.30739423806487047e-03,-1.30739423912018538e-03
2180,-1.37358127618093795e-03,-1.37358123902231455e-03
2181,-1.30530766500094224e-03,-1.30530761089175940e-03
2182,-1.10946725138876706e-03,-1.10946723725646734e-03
2183,-8.05422741846781678e-04,-8.05422721896320581e-04
2184,-4.23091213969275571e-04,-4.23091201810166240e-04
2185,9.96173530915790453e-17,9.96173545523162225e-17
2186,4.22397293213623169e-04,4.22397279180586338e-04
2187,8.02782927532443686e-04,8.02782946266233921e-04
2188,1.10401722122187773e-03,1.10401725396513939e-03
2189,1.29676526791377197e-03,1.29676528740674257e-03
2190,1.36235398469923357e-03,1.36235402897000313e-03
2191,1.29458119612122381e-03,1.29458121955394745e-03
2192,1.10030148037448231e-03,1.10030150972306728e-03
2193,7.98733505546166058e-04,7.98733497504144907e-04
2194,4.19558793204083901e-04,4.19558782596141100e-04
2195,9.08301044270055883e-17,9.08301024086021023e-17
2196,-4.18833647476466071e-04,-4.18833660660311580e-04
2197,-7.95974905057332972e-04,-7.95974920038133860e-04
2198,-1.09460620983111356e-03,-1.09460623934864998e-03
2199,-1.28565440769276432e-03,-1.28565437626093626e-03
2200,-1.35062148566731082e-03,-1.35062146000564098e-03
2201,-1.28337566094158771e-03,-1.28337566275149584e-03
2202,-1.09072939923441758e-03,-1.09072937630116940e-03
2203,-7.91749948690566871e-04,-7.91749975178390741e-04
2204,-4.15872103909875677e-04,-4.15872113080695271e-04
2205,6.60565308124330218e-17,6.60565327535615548e-17
2206,4.15116668331826609e-04,4.15116664953529835e-04
2207,7.88876119408263104e-04,7.88876146543771029e-04
2208,1.08479623266266958e-03,1.08479626942425966e-03
2209,1.27407599263333008e-03,1.27407594118267298e-03
2210,1.33839890846169018e-03,1.33839889895170927e-03
2211,1.27170550172500045e-03,1.27170549239963293e-03
2212,1.08076333844332783e-03,1.08076329343020916e-03
2213,7.84481062519791603e-04,7.84481060691177845e-04
2214,4.12035890117307818e-04,4.12035878980532289e-04
2215,6.65506364321365697e-17,6.65506375119415301e-17
2216,-4.11251133639005634e-04,-4.11251123296096921e-04
2217,-7.81495690509817400e-04,-7.81495706178247929e-04
2218,-1.07459988586887031e-03,-1.07459991704672575e-03
2219,-1.26204488142026006e-03,-1.26204488333314657e-03
2220,-1.32570192975925644e-03,-1.32570194546133280e-03
2221,-1.25958567829961691e-03,-1.25958572607487440e-03
2222,-1.07041606622834164e-03,-1.07041606679558754e-03
2223,-7.76936154485236333e-04,-7.76936125475913286e-04
2224,-4.08055061134053165e-04,-4.08055057050660253e-04
2225,4.80494906468000896e-17,4.80494891063844358e-17
2226,4.07241984590379523e-04,4.07241983339190483e-04
2227,7.73843047114123011e-04,7.73843028582632542e-04
2228,1.06403018810491564e-03,1.06403022073209286e-03
2229,1.24957642640240673e-03,1.24957645311951637e-03
2230,1.31254674212516204e-03,1.31254678126424551e-03
2231,1.24703163809820167e-03,1.24703161418437958e-03
2232,1.05970076300962099e-03,1.05970073491334915e-03
2233,7.69124829629700053e-04,7.69124832004308701e-04
2234,4.03934681726084599e-04,4.03934682253748178e-04
2235,4.51157192267721305e-17,4.51157177016752619e-17
2236,-4.03094315843522560e-04,-4.03094309149309993e-04
2237,-7.65927907973131482e-04,-7.65927892643958330e-04
2238,-1.05310055455127747e-03,-1.05310056824237108e-03
2239,-1.23668644297396510e-03,-1.23668648302555084e-03
2240,-1.29895002173478899e-03,-1.29895005375146866e-03
2241,-1.23405928538269818e-03,-1.23405933845788240e-03
2242,-1.04863099515611425e-03,-1.04863103479146957e-03
2243,-7.61056971471312654e-04,-7.61056959163397551e-04
2244,-3.99679962045154592e-04,-3.99679964175447822e-04
2245,2.85150940771020569e-17,2.85150928540751035e-17
2246,3.98813365396881892e-04,3.98813368519768119e-04
2247,7.57760262542849341e-04,7.57760251872241497e-04
2248,1.04182477028820736e-03,1.04182481300085783e-03
2249,1.22339117820645361e-03,1.22339115478098392e-03
2250,1.28492889531639748e-03,1.28492887597531080e-03
2251,1.22068494973455086e-03,1.22068496420979500e-03
2252,1.03722068812338200e-03,1.03722070343792439e-03
2253,7.52742722445859359e-04,7.52742751501500607e-04
2254,3.95296247323466724e-04,3.95296257920563221e-04
2255,2.08318235941004815e-17,2.08318240800150809e-17
2256,-3.94404504244470181e-04,-3.94404516555368900e-04
2257,-7.49350351259384399e-04,-7.49350350815802813e-04
2258,-1.03021696309945699e-03,-1.03021692484617233e-03
2259,-1.20970727880922199e-03,-1.20970723219215870e-03
2260,-1.27050090640081804e-03,-1.27050094306468964e-03
2261,-1.20692535389432158e-03,-1.20692537166178226e-03
2262,-1.02548409904425078e-03,-1.02548405993729830e-03
2263,-7.44192463955423958e-04,-7.44192453566938639e-04
2264,-3.90789007366367229e-04,-3.90789005905389786e-04
2265,5.78063642403975353e-18,5.78063631913138276e-18
2266,3.89873225828852416e-04,3.89873224776238203e-04
2267,7.40708645447481998e-04,7.40708666853606701e-04
2268,1.01829157576631088e-03,1.01829157210886478e-03
2269,1.19565175850995151e-03,1.19565171189606190e-03
2270,1.25568398096145752e-03,1.25568395014852285e-03
2271,1.19279758103250249e-03,1.19279755745083094e-03
2272,1.01343578884364387e-03,1.01343577262014151e-03
2273,7.35416796076833706e-04,7.35416775569319725e-04
2274,3.86163825867601488e-04,3.86163825169205666e-04
2275,1.44392723828124556e-17,1.44392730445317766e-17
2276,-3.85225135326032930e-04,-3.85225139325484633e-04
2277,-7.31845826905482629e-04,-7.31845851987600327e-04
2278,-1.00606333793296153e-03,-1.00606330670416355e-03
2279,-1.18124196492926212e-03,-1.18124193977564573e-03
2280,-1.24049639254182826e-03,-1.24049640726298094e-03
2281,-1.17831904153562666e-03,-1.17831898387521505e-03
2282,-1.00109059394853060e-03,-1.00109062623232603e-03
2283,-7.26426516981546291e-04,-7.26426544133573771e-04
2284,-3.81426389576196908e-04,-3.81426390958949924e-04
2285,-8.12385247817842145e-18,-8.12385246526597945e-18
2286,3.80465938784764251e-04,3.80465935450047255e-04
2287,7.22772767225831367e-04,7.22772791050374508e-04
2288,9.93547237607247035e-04,9.93547262623906136e-04
2289,1.16649554604415524e-03,1.16649549454450607e-03
2290,1.22495672694966033e-03,1.22495670802891254e-03
2291,1.16350743939678831e-03,1.16350746247917414e-03
2292,9.88463597666347374e-04,9.88463638350367546e-04
2293,7.17232602119547845e-04,7.17232585884630680e-04
2294,3.76582477341943405e-04,3.76582465833052993e-04
2295,1.15445618683016435e-17,1.15445619355279693e-17
2296,-3.75601432151850205e-04,-3.75601433916017413e-04
2297,-7.13500506898543481e-04,-7.13500485289841890e-04
2298,-9.80758492376388553e-04,-9.80758457444608212e-04
2299,-1.15143041631752597e-03,-1.15143042057752609e-03
2300,-1.20908384661755938e-03,-1.20908382814377546e-03
2301,-1.14838073828877761e-03,-1.14838068839162588e-03
2302,-9.75570101305339482e-04,-9.75570117589086294e-04
2303,-7.07846183220313201e-04,-7.07846193108707666e-04
2304,-3.71637949067576555e-04,-3.71637957869097590e-04
2305,-1.04383375305323239e-17,-1.04383377335944656e-17
2306,3.70637490208505023e-04,3.70637484593316913e-04
2307,7.04040234254865792e-04,7.04040226992219687e-04
2308,9.67712520404892594e-04,9.67712549027055502e-04
2309,1.13606472258650755e-03,1.13606476224958897e-03
2310,1.19289685471171279e-03,1.19289685972034931e-03
2311,1.13295712741453918e-03,1.13295717164874077e-03
2312,9.62425595106319192e-04,9.62425605393946171e-04
2313,6.98278527165172502e-04,6.98278541676700115e-04
2314,3.66598734595199925e-04,3.66598746040835977e-04
2315,-1.42089080527363506e-17,-1.42089082070194337e-17
2316,-3.65580055447667189e-04,-3.65580053767189384e-04
2317,-6.94403264300872216e-04,-6.94403250236064196e-04
2318,-9.54424911292418095e-04,-9.54424904193729162e-04
2319,-1.12041680978926706e-03,-1.12041679676622152e-03
2320,-1.17641505908622473e-03,-1.17641501128673553e-03
2321,-1.11725498721188649e-03,-1.11725495662540197e-03
2322,-9.49045729064979101e-04,-9.49045701418071985e-04
2323,-6.88541014779849958e-04,-6.88541040290147066e-04
2324,-3.61470822556352153e-04,-3.61470825737342238e-04
2325,6.53344978171665780e-17,6.53344967230313676e-17
2326,3.60435126918540931e-04,3.60435136826708913e-04
2327,6.84601017496396435e-04,6.84601021930575371e-04
2328,9.40911396860171574e-04,9.40911413636058569e-04
2329,1.10450518662112500e-03,1.10450515057891607e-03
2330,1.15965793616628937e-03,1.15965795703232288e-03
2331,1.10129285500571838e-03,1.10129290260374546e-03
2332,9.35446283709885813e-04,9.35446296352893114e-04
2333,6.78645119606846418e-04,6.78645097650587559e-04
2334,3.56260249209361380e-04,3.56260250555351377e-04
2335,7.53200843401703058e-17,7.53200821114286087e-17
2336,-3.55208749067461465e-04,-3.55208758264780045e-04
2337,-6.74644998529770439e-04,-6.74645008984953165e-04
2338,-9.27187821942040036e-04,-9.27187793422490358e-04
2339,-1.08834849120017780e-03,-1.08834845013916492e-03
2340,-1.14264509485578259e-03,-1.14264513831585646e-03
2341,-1.08508939068557419e-03,-1.08508940320461988e-03
2342,-9.21643140914983876e-04,-9.21643164474517107e-04
2343,-6.68602386701736191e-04,-6.68602413497865200e-04
2344,-3.50973087297633886e-04,-3.50973074091598392e-04
2345,-2.71557683528422066e-17,-2.71557687554932370e-17
2346,3.49907000600414029e-04,3.49907000781968236e-04
2347,6.64546775142475180e-04,6.64546794723719358e-04
2348,9.13270115247631197e-04,9.13270108867436647e-04
2349,1.07196545683079349e-03,1.07196543831378222e-03
2350,1.12539624055057476e-03,1.12539622932672501e-03
2351,1.06866334249890909e-03,1.06866331771016121e-03
2352,9.07652254812960991e-04,9.07652254682034254e-04
2353,6.58424411512715407e-04,6.58424396533519030e-04
2354,3.45615434949790611e-04,3.45615437254309654e-04
2355,6.05330543950456945e-17,6.05330573742958640e-17
2356,-3.44535983397468255e-04,-3.44535976182669401e-04
2357,-6.54317957052572355e-04,-6.54317962471395731e-04
2358,-8.99174260373392423e-04,-8.99174250662326813e-04
2359,-1.05537487794351041e-03,-1.05537485796958208e-03
2360,-1.10793113935279226e-03,-1.10793113708496094e-03
2361,-1.05203351303598106e-03,-1.05203350540250540e-03
2362,-8.93489622883220829e-04,-8.93489632289856672e-04
2363,-6.48122818888884978e-04,-6.48122804705053568e-04
2364,-3.40193404652933042e-04,-3.40193393640220165e-04
2365,-3.45435746016575430e-17,-3.45435752321942186e-17
2366,3.39101811501990190e-04,3.39101825375109911e-04
2367,6.43970175031245793e-04,6.43970153760164976e-04
2368,8.84916267025481285e-04,8.84916284121572971e-04
2369,1.03859557629848573e-03,1.03859556838870049e-03
2370,1.09026958256342268e-03,1.09026953577995300e-03
2371,1.03521872549566167e-03,1.03521870914846659e-03
2372,8.79171257279822435e-04,8.79171246197074652e-04
2373,6.37709242270319992e-04,6.37709221336990595e-04
2374,3.34713112322823506e-04,3.34713113261386752e-04
2375,4.95621595364995095e-17,4.95621609100050579e-17
2376,-3.33610600214544271e-04,-3.33610601956024766e-04
2377,-6.33515060177925653e-04,-6.33515068329870701e-04
2378,-8.70512142528538386e-04,-8.70512158144265413e-04
2379,-1.02164636752667811e-03,-1.02164631243795156e-03
2380,-1.07243135154541517e-03,-1.07243133243173361e-03
2381,-1.01823779030374580e-03,-1.01823778823018074e-03
2382,-8.64713156473096009e-04,-8.64713161718100309e-04
2383,-6.27195303108225789e-04,-6.27195287961512804e-04
2384,-3.29180666497997352e-04,-3.29180678818374872e-04
2385,-4.55411741655060004e-17,-4.55411730866582364e-17
2386,3.28068455314073598e-04,3.28068446833640337e-04
2387,6.22964223446911629e-04,6.22964231297373772e-04
2388,8.55977863682150708e-04,8.55977879837155342e-04
2389,1.00454602809317475e-03,1.00454606581479311e-03
2390,1.05443618303245851e-03,1.05443620122969151e-03
2391,1.00110947216987311e-03,1.00110948551446199e-03
2392,8.50131277263548773e-04,8.50131269544363022e-04
2393,6.16592590563761096e-04,6.16592587903141975e-04
2394,3.23602157682486029e-04,3.23602143907919526e-04
2395,3.80149647797165519e-17,3.80149644042261073e-17
2396,-3.22481462433843826e-04,-3.22481471812352538e-04
2397,-6.12329235469448083e-04,-6.12329225987195969e-04
2398,-8.41329349034598351e-04,-8.41329339891672134e-04
2399,-9.87313262753738985e-04,-9.87313222140073776e-04
2400,-1.03630373496975750e-03,-1.03630369994789362e-03
2401,-9.83852457651759492e-04,-9.83852427452802658e-04
2402,-8.35441507240537251e-04,-8.35441518574953079e-04
2403,-6.05912641530011631e-04,-6.05912646278738976e-04
2404,-3.17983647862347572e-04,-3.17983649438247085e-04
2405,7.80596424077994985e-17,7.80596447432001326e-17
2406,3.16855676614651244e-04,3.16855672281235456e-04
2407,6.01621606720250421e-04,6.01621635723859072e-04
2408,8.26582431633599924e-04,8.26582428999245167e-04
2409,9.69966672583546748e-04,9.69966698903590441e-04
2410,1.01805355295943008e-03,1.01805350277572870e-03
2411,9.66485323307044440e-04,9.66485298704355955e-04
2412,8.20659637740868203e-04,8.20659624878317118e-04
2413,5.95166921027217113e-04,5.95166929997503757e-04
2414,3.12331160217355552e-04,3.12331161694601178e-04
2415,4.06158657848716232e-17,4.06158650955541420e-17
2416,-3.11197112060211895e-04,-3.11197101837024093e-04
2417,-5.90852768071068878e-04,-5.90852752793580294e-04
2418,-8.11752832318442686e-04,-8.11752805020660162e-04
2419,-9.52524723645969810e-04,-9.52524715103209019e-04
2420,-9.99705037390324382e-04,-9.99705051071941853e-04
2421,-9.49026504498473437e-04,-9.49026492889970541e-04
2422,-8.05801337374389905e-04,-8.05801362730562687e-04
2423,-5.84366803008584115e-04,-5.84366789553314447e-04
2424,-3.06650669055649533e-04,-3.06650676066055894e-04
2425,6.58244345369591150e-17,6.58244324911240756e-17
2426,3.05511732116606877e-04,3.05511726764962077e-04
2427,5.80034051775915800e-04,5.80034044105559587e-04
2428,7.96856133610047155e-04,7.96856125816702843e-04
2429,9.35005716373951841e-04,9.35005722567439079e-04
2430,9.81277411320731182e-04,9.81277436949312687e-04
2431,9.31494264925873498e-04,9.31494287215173244e-04
2432,7.90882126169040840e-04,7.90882098954170942e-04
2433,5.73523551625418240e-04,5.73523575440049171e-04
2434,3.00948089986906482e-04,3.00948100630193949e-04
2435,1.69379785676649009e-17,1.69379788799013350e-17
2436,-2.99805439498233698e-04,-2.99805426038801670e-04
2437,-5.69176672928418622e-04,-5.69176685530692339e-04
2438,-7.81907754257879658e-04,-7.81907758209854364e-04
2439,-9.17427755727781525e-04,-9.17427765671163797e-04
2440,-9.62789689187298838e-04,-9.62789694312959909e-04
2441,-9.13906666946925233e-04,-9.13906667847186327e-04
2442,-7.75917350396159019e-04,-7.75917374994605780e-04
2443,-5.62648302985935614e-04,-5.62648288905620575e-04
2444,-2.95229270361872364e-04,-2.95229256153106689e-04
2445,7.27869396726795758e-17,7.27869374384360176e-17
2446,2.94084066780339354e-04,2.94084078632295132e-04
2447,5.58291711431658307e-04,5.58291736524552107e-04
2448,7.66922924496379150e-04,7.66922952607274055e-04
2449,8.99808722194847315e-04,8.99808714166283607e-04
2450,9.44260646403208563e-04,9.44260624237358570e-04
2451,8.96281542752709712e-04,8.96281562745571136e-04
2452,7.60922158124877372e-04,7.60922150220721960e-04
2453,5.51752047451555244e-04,5.51752047613263130e-04
2454,2.89499979992074389e-04,2.89499992504715919e-04
2455,1.50288661820555321e-17,1.50288658784636484e-17
2456,-2.88353367180311853e-04,-2.88353359792381525e-04
2457,-5.47390094516982920e-04,-5.47390081919729710e-04
2458,-7.51916662063702190e-04,-7.51916668377816677e-04
2459,-8.82166243690186503e-04,-8.82166263181716204e-04
2460,-9.25708789911657915e-04,-9.25708794966340065e-04
2461,-8.78636466455207056e-04,-8.78636492416262627e-04
2462,-7.45911475560032144e-04,-7.45911500416696072e-04
2463,-5.40845612502429828e-04,-5.40845619980245829e-04
2464,-2.83765902174640825e-04,-2.83765897620469332e-04
2465,5.34650979416793608e-17,5.34650968250507616e-17
2466,2.82619005642345761e-04,2.82619002973660827e-04
2467,5.36482579850141661e-04,5.36482606548815966e-04
2468,7.36903749030291800e-04,7.36903748475015163e-04
2469,8.64517668416124401e-04,8.64517642185091972e-04
2470,9.07152329752042449e-04,9.07152309082448483e-04
2471,8.60988727145467676e-04,8.60988744534552097e-04
2472,7.30899984207888822e-04,7.30899977497756481e-04
2473,5.29939646210941524e-04,5.29939658008515835e-04
2474,2.78032625035014248e-04,2.78032617643475533e-04
2475,1.35915018254431494e-17,1.35915014249904664e-17
2476,-2.76886550248833210e-04,-2.76886537903919816e-04
2477,-5.25579739253926822e-04,-5.25579729583114386e-04
2478,-7.21898709485804639e-04,-7.21898686606436968e-04
2479,-8.46880038733305784e-04,-8.46880022436380386e-04
2480,-8.88609151696758402e-04,-8.88609152752906084e-04
2481,-8.43355302973316525e-04,-8.43355315737426281e-04
2482,-7.15902098917405873e-04,-7.15902075171470642e-04
2483,-5.19044601351698769e-04,-5.19044580869376659e-04
2484,-2.72305633208850401e-04,-2.72305624093860388e-04
2485,3.95217974853403844e-17,3.95217963127221050e-17
2486,2.71161463969463233e-04,2.71161465207114816e-04
2487,5.14691943084241840e-04,5.14691928401589394e-04
2488,7.06915788123049587e-04,7.06915801856666803e-04
2489,8.29270066095805810e-04,8.29270051326602697e-04
2490,8.70096791009016424e-04,8.70096788275986910e-04
2491,8.25752836299951725e-04,8.25752853415906429e-04
2492,7.00931946836272812e-04,7.00931937899440527e-04
2493,5.08170720181403833e-04,5.08170691318809986e-04
2494,2.66590299875182392e-04,2.66590301180258393e-04
2495,2.03378012449355841e-18,2.03378007989254420e-18
2496,-2.65449096768546585e-04,-2.65449110884219408e-04
2497,-5.03829345283323435e-04,-5.03829331137239933e-04
2498,-6.91968929764277016e-04,-6.91968947649002075e-04
2499,-8.11704107092626006e-04,-8.11704085208475590e-04
2500,-8.51632407373204025e-04,-8.51632386911660433e-04
2501,-8.08197609967621199e-04,-8.08197597507387400e-04
2502,-6.86003347322485034e-04,-6.86003360897302628e-04
2503,-4.97328019913650379e-04,-4.97328001074492931e-04
2504,-2.60891879158377249e-04,-2.60891887592151761e-04
2505,3.73346370494707128e-17,3.73346381289032939e-17
2506,2.59754678080560729e-04,2.59754684520885348e-04
2507,4.93001869141963442e-04,4.93001891300082207e-04
2508,6.77071759860957152e-04,6.77071744576096535e-04
2509,7.94198140643732962e-04,7.94198131188750267e-04
2510,8.33232761037813762e-04,8.33232770673930645e-04
2511,7.90705524729611270e-04,7.90705496910959482e-04
2512,6.71129792845100788e-04,6.71129790134727955e-04
2513,4.86526278916495081e-04,4.86526289023458958e-04
2514,2.55215498909582581e-04,2.55215505603700876e-04
2515,-4.69256657631417917e-18,-4.69256666369188664e-18
2516,-2.54083309670559974e-04,-2.54083308391273022e-04
2517,-4.82219193790908002e-04,-4.82219184050336480e-04
2518,-6.62237566005673952e-04,-6.62237580399960279e-04
2519,-7.76767746383973763e-04,-7.76767730712890625e-04
2520,-8.14914190217085380e-04,-8.14914179500192404e-04
2521,-7.73292077877421710e-04,-7.73292093072086573e-04
2522,-6.56324430907727374e-04,-6.56324438750743866e-04
2523,-4.75775023653959004e-04,-4.75775013910606503e-04
2524,-2.49566153881897136e-04,-2.49566161073744297e-04
2525,2.60646621753028703e-17,2.60646629336153650e-17
2526,2.48439958888034172e-04,2.48439959250390530e-04
2527,4.71490741447446382e-04,4.71490755444392562e-04
2528,6.47479280481515142e-04,6.47479260805994272e-04
2529,7.59428084275182245e-04,7.59428075980395079e-04
2530,7.96692589782030066e-04,7.96692562289535999e-04
2531,7.55972343101655423e-04,7.55972345359623432e-04
2532,6.41600047022074368e-04,6.41600054223090410e-04
2533,4.65083516393762257e-04,4.65083518065512180e-04
2534,2.43948699308199363e-04,2.43948699790053070e-04
2535,-4.53766556947556697e-18,-4.53766551346275647e-18
2536,-2.42829452327624753e-04,-2.42829453782178462e-04
2537,-4.60825665433445915e-04,-4.60825656773522496e-04
2538,-6.32809463880142542e-04,-6.32809475064277649e-04
2539,-7.42193875472837387e-04,-7.42193893529474735e-04
2540,-7.78583391278587556e-04,-7.78583402279764414e-04
2541,-7.38760951613186560e-04,-7.38760980311781168e-04
2542,-6.26969048759423806e-04,-6.26969034783542156e-04
2543,-4.54460743697811839e-04,-4.54460736364126205e-04
2544,-2.38367844892533774e-04,-2.38367851125076413e-04
2545,2.15555244833317205e-17,2.15555243979377248e-17
2546,2.37256469903277347e-04,2.37256463151425123e-04
2547,4.50232838985221149e-04,4.50232852017506957e-04
2548,6.18240289808059213e-04,6.18240272160619497e-04
2549,7.25079384478546766e-04,7.25079386029392481e-04
2550,7.60601544295954625e-04,7.60601542424410582e-04
2551,7.21672074555694543e-04,7.21672084182500839e-04
2552,6.12443450898248701e-04,6.12443429417908192e-04
2553,4.43915405713862538e-04,4.43915399955585599e-04
2554,2.32828149222051519e-04,2.32828155276365578e-04
2555,-1.31748840796516777e-17,-1.31748844648526211e-17
2556,-2.31725539345920581e-04,-2.31725542107596993e-04
